임대종류,광역시도,시군구,도로명주소,단지명,세대수,주택유형,임대사업자,준공일자,건물형태,난방방식,승강기설치여부,주차수,형명,공급면적(전용),공급면적(공용),임대보증금,월임대료,전환보증금
행복주택,경기도,수원시 팔달구,경기도 수원시 팔달구 고등로 8,수원고등(행복),500,아파트,LH경기남부,2020-07-30,,,,0,36,36.63,19.9914,67200000,320320,32000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로49번길 40,광교원천,300,아파트,경기주택도시공사,2020-10-27,복도식,지역난방,전체동 설치,127,16A1,16.9,25.32,27294000,118000,14294000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로49번길 40,광교원천,300,아파트,경기주택도시공사,2020-10-27,복도식,지역난방,전체동 설치,127,16A2,16.9,25.32,28899000,125000,42899000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로49번길 40,광교원천,300,아파트,경기주택도시공사,2020-10-27,복도식,지역난방,전체동 설치,127,26A,26.5,38.99,45349000,197000,67349000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로49번길 40,광교원천,300,아파트,경기주택도시공사,2020-10-27,복도식,지역난방,전체동 설치,127,26B1,26.5,38.99,37791000,164000,19791000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로49번길 40,광교원천,300,아파트,경기주택도시공사,2020-10-27,복도식,지역난방,전체동 설치,127,26B2,26.5,38.99,47616000,206850,70616000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로49번길 40,광교원천,300,아파트,경기주택도시공사,2020-10-27,복도식,지역난방,전체동 설치,127,26C,26.5,38.99,50225000,217350,75225000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 동탄지성로470번길 34,수원영통,100,아파트,경기주택도시공사,2019-06-07,복도식,개별난방,전체동 설치,46,22A,22.3962,14.3013,21600000,124000,10000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 동탄지성로470번길 34,수원영통,100,아파트,경기주택도시공사,2019-06-07,복도식,개별난방,전체동 설치,46,22B,22.0642,13.9778,24000000,137700,12000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 동탄지성로470번길 34,수원영통,100,아파트,경기주택도시공사,2019-06-07,복도식,개별난방,전체동 설치,46,26A,26.1962,16.4729,25704000,147000,12000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 동탄지성로470번길 34,수원영통,100,아파트,경기주택도시공사,2019-06-07,복도식,개별난방,전체동 설치,46,26B,26.0522,16.3687,27200000,155550,13000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 창룡대로 250,수원광교,204,아파트,경기주택도시공사,2018-04-26,복도식,지역난방,전체동 설치,129,36A,36.7,22.69,62432000,312140,31000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 창룡대로 250,수원광교,204,아파트,경기주택도시공사,2018-04-26,복도식,지역난방,전체동 설치,129,36B,36.7,22.69,69369000,346830,34000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 창룡대로 250,수원광교,204,아파트,경기주택도시공사,2018-04-26,복도식,지역난방,전체동 설치,129,36C,36.83,22.26,62432000,312140,31000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 창룡대로 250,수원광교,204,아파트,경기주택도시공사,2018-04-26,복도식,지역난방,전체동 설치,129,38,38,22.98,65900000,329470,32000000
행복주택,경기도,수원시 영통구,경기도 수원시 영통구 창룡대로 250,수원광교,204,아파트,경기주택도시공사,2018-04-26,복도식,지역난방,전체동 설치,129,44,44.89,26.77,84785000,393000,42000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 고등로 57,성남고등 A-1 행복주택리츠,1040,아파트,LH경기남부,2019-05-09,,,,0,16,16.45,8.1387,41200000,166950,17000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 고등로 57,성남고등 A-1 행복주택리츠,1040,아파트,LH경기남부,2019-05-09,,,,0,26,26.52,13.121,64800000,261460,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 고등로 57,성남고등 A-1 행복주택리츠,1040,아파트,LH경기남부,2019-05-09,,,,0,36,36.37,17.9943,87200000,351390,36000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26A,26.723,19.866,76800000,262400,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26A,26.723,26.226,76800000,262400,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26A1,26.723,19.866,72576000,247960,24000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26A1,26.723,26.226,72576000,247960,24000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26B,26.723,19.866,76800000,262400,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26B,26.723,26.226,76800000,262400,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26B1,26.723,19.866,65280000,223000,22000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26C,26.748,20.034,73720000,261740,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,26C1,26.748,20.034,72576000,247960,24000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35A,35.603,26.042,99200000,338900,33000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35A1,35.603,26.042,93744000,305000,30000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35A1,35.603,26.42,93744000,305000,30000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35B,35.134,26.226,99200000,338900,33000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35B1,35.134,26.226,89280000,305000,30000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35C,35.046,26.192,99200000,338900,33000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35C1,35.046,26.192,89280000,305000,30000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35D,35.159,26.437,99200000,338900,33000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 금토로 44,판교2밸리,300,아파트,경기주택도시공사,2022-01-14,복도식,지역난방,전체동 설치,562,35D1,35.159,26.437,84320000,288000,28000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 단대로23번길 36,단대동 행복주택,60,아파트,성남시,2021-03-10,복도식,개별난방,전체동 설치,31,16A,16.4812,11.153,23800000,89250,31800000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 단대로23번길 36,단대동 행복주택,60,아파트,성남시,2021-03-10,복도식,개별난방,전체동 설치,31,26A,26.1172,17.6738,39600000,148500,53600000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 단대로23번길 36,단대동 행복주택,60,아파트,성남시,2021-03-10,복도식,개별난방,전체동 설치,31,44A,44.0931,29.8383,72000000,270000,99000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 단대로23번길 36,단대동 행복주택,60,아파트,성남시,2021-03-10,복도식,개별난방,전체동 설치,31,44B,44.756,30.2869,73200000,274500,100200000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 산성대로405번길 9-9,성남단대,16,아파트,LH경기남부,2017-11-01,,,,0,16,16.96,14.0336,24600000,143500,16000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 산성대로405번길 9-9,성남단대,16,아파트,LH경기남부,2017-11-01,,,,0,26,26.91,21.5915,39040000,227730,27000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 산성대로405번길 9-9,성남단대,16,아파트,LH경기남부,2017-11-01,,,,0,26,26.96,21.8361,38320000,223530,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 위례순환로 53,성남위례A2-15BL 지역전략산업 및 창업지원주택,470,아파트,LH경기남부,2020-11-10,,지역난방,,0,14,14.98,7.5743,51200000,201660,20000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 위례순환로 53,성남위례A2-15BL 지역전략산업 및 창업지원주택,470,아파트,LH경기남부,2020-11-10,,지역난방,,0,26,26.81,13.5559,88800000,351660,36000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 위례순환로 53,성남위례A2-15BL 지역전략산업 및 창업지원주택,470,아파트,LH경기남부,2020-11-10,,지역난방,,0,44,44.69,22.5965,145200000,575000,59000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 위례중앙로 190,위례자이 더 시티 신혼희망타운 행복주택,147,아파트,LH경기남부,2023-03-01,,,,0,46,46.95,17.2395,152000000,608000,62000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 위례중앙로 190,위례자이 더 시티 신혼희망타운 행복주택,147,아파트,LH경기남부,2023-03-01,,,,0,49,49.95,18.265,161600000,646400,66000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 위례중앙로 190,위례자이 더 시티 신혼희망타운 행복주택,147,아파트,LH경기남부,2023-03-01,,,,0,55,55.91,20.6753,180800000,723200,74000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 창업로40번길 6,판교제2테크노밸리 A1블록 창업지원주택,200,아파트,LH경기남부,2020-04-30,,,,0,21,21.66,16.9648,58280000,254000,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 창업로40번길 6,판교제2테크노밸리 A1블록 창업지원주택,200,아파트,LH경기남부,2020-04-30,,,,0,21,21.88,17.1371,58880000,256610,26000000
행복주택,경기도,성남시 수정구,경기도 성남시 수정구 창업로40번길 6,판교제2테크노밸리 A1블록 창업지원주택,200,아파트,LH경기남부,2020-04-30,,,,0,44,44.61,34.94,115120000,501730,51000000
행복주택,경기도,성남시 중원구,경기도 성남시 중원구 갈마치로 241,성남재생산단 A3블록 지역전략산업지원주택,194,아파트,LH경기남부,2022-11-24,,,,0,21,21.38,13.5878,53600000,215740,22000000
행복주택,경기도,성남시 중원구,경기도 성남시 중원구 갈마치로 241,성남재생산단 A3블록 지역전략산업지원주택,194,아파트,LH경기남부,2022-11-24,,,,0,44,44.37,28.199,105200000,423430,43000000
행복주택,경기도,의정부시,경기도 의정부시 본원로46번길 16,녹양LH5단지,423,아파트,LH경기북부,2018-11-05,복도식,,전체동 설치,298,16,16.72,8.9831,24440000,106770,8000000
행복주택,경기도,의정부시,경기도 의정부시 본원로46번길 16,녹양LH5단지,423,아파트,LH경기북부,2018-11-05,복도식,,전체동 설치,298,26,26.74,14.3666,38720000,174730,17000000
행복주택,경기도,의정부시,경기도 의정부시 본원로46번길 16,녹양LH5단지,423,아파트,LH경기북부,2018-11-05,복도식,,전체동 설치,298,36,36.84,19.793,53367000,249040,25000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.52,21.9949,90378000,436830,44000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.59,22.0227,90378000,436830,44000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.86,22.1296,91144000,440520,45000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.9,22.1455,91144000,440520,45000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.92,22.1534,91095000,440290,45000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.95,22.1653,91095000,440290,45000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.96,22.1692,91095000,440290,45000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.97,22.1732,91144000,440520,45000000
행복주택,경기도,의정부시,경기도 의정부시 서광로 101,고산 더 라피니엘,293,아파트,LH경기북부,2022-10-31,,지역난방,,0,55,55.99,22.1811,91095000,440290,45000000
행복주택,경기도,의정부시,경기도 의정부시 용민로 373-17,양지마을10단지,812,아파트,LH경기북부,2017-11-30,,지역난방,,0,21,21.6,13.022,28727000,138850,13000000
행복주택,경기도,의정부시,경기도 의정부시 용민로 373-17,양지마을10단지,812,아파트,LH경기북부,2017-11-30,,지역난방,,0,21,21.64,13.0461,28780000,139100,13000000
행복주택,경기도,의정부시,경기도 의정부시 용민로 373-17,양지마을10단지,812,아파트,LH경기북부,2017-11-30,,지역난방,,0,26,26.83,16.175,34907000,168720,17000000
행복주택,경기도,의정부시,경기도 의정부시 용민로 373-17,양지마을10단지,812,아파트,LH경기북부,2017-11-30,,지역난방,,0,26,26.86,16.1931,34907000,168720,17000000
행복주택,경기도,의정부시,경기도 의정부시 용민로 373-17,양지마을10단지,812,아파트,LH경기북부,2017-11-30,,지역난방,,0,36,36.82,22.1977,48970000,236680,24000000
행복주택,경기도,의정부시,경기도 의정부시 입암로 14,정음마을 고산1단지,500,아파트,LH경기북부,2020-05-30,,,,0,16,16.66,8.2843,26000000,106160,8000000
행복주택,경기도,의정부시,경기도 의정부시 입암로 14,정음마을 고산1단지,500,아파트,LH경기북부,2020-05-30,,,,0,26,26.45,13.1524,40000000,170490,20000000
행복주택,경기도,의정부시,경기도 의정부시 입암로 14,정음마을 고산1단지,500,아파트,LH경기북부,2020-05-30,,,,0,36,36.03,17.9162,53600000,237140,28000000
행복주택,경기도,의정부시,경기도 의정부시 평화로 399-8,의정부호원 행복주택,166,아파트,LH경기북부,2017-10-01,,,,0,16,16.92,9.3801,26400000,124450,11000000
행복주택,경기도,의정부시,경기도 의정부시 평화로 399-8,의정부호원 행복주택,166,아파트,LH경기북부,2017-10-01,,,,0,29,29.59,16.4042,45988000,222270,22000000
행복주택,경기도,의정부시,경기도 의정부시 평화로 399-8,의정부호원 행복주택,166,아파트,LH경기북부,2017-10-01,,,,0,36,36.81,20.4068,59021000,285270,29000000
행복주택,경기도,안양시 만안구,경기도 안양시 만안구 명학로 15,안양명학 A-1블록 행복주택,24,아파트,LH경기남부,2021-12-31,,,,0,21,21.77,13.9297,46800000,218400,26000000
행복주택,경기도,안양시 동안구,경기도 안양시 동안구 관양로 277,안양관양,56,아파트,경기주택도시공사,2018-03-26,계단식,개별난방,전체동 설치,40,36,36.3,18.37,64652000,323250,32000000
행복주택,경기도,안양시 동안구,경기도 안양시 동안구 관양로 277,안양관양,56,아파트,경기주택도시공사,2018-03-26,계단식,개별난방,전체동 설치,40,36,36.31,18.37,64652000,323250,32000000
행복주택,경기도,안양시 동안구,경기도 안양시 동안구 관양로 277,안양관양,56,아파트,경기주택도시공사,2018-03-26,계단식,개별난방,전체동 설치,40,36,36.39,18.11,61419000,307080,30000000
행복주택,경기도,안양시 동안구,경기도 안양시 동안구 관양로 277,안양관양,56,아파트,경기주택도시공사,2018-03-26,계단식,개별난방,전체동 설치,40,36,36.4,18.1,64652000,323250,32000000
행복주택,경기도,안양시 동안구,경기도 안양시 동안구 관양로 277,안양관양,56,아파트,경기주택도시공사,2018-03-26,계단식,개별난방,전체동 설치,40,36,36.9,18.67,64490000,322000,24000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,16,16.98,10.3484,42800000,178330,18000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,21,21.56,13.1397,53600000,223330,22000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,21,21.69,13.2189,51200000,213330,21000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,21,21.76,13.2616,51200000,213330,21000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,26,26.69,16.2662,62400000,260000,26000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,26,26.95,16.4246,66800000,278330,28000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,26,26.97,16.4368,66800000,278330,28000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,36,36.61,22.3119,88800000,370000,38000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,36,36.89,22.4826,84400000,351660,36000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,44,44.58,27.1692,106000000,441660,45000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 길주로 17,부천영상 행복주택(지역전략산업),850,아파트,LH인천,2023-05-01,,,,0,44,44.77,27.285,106000000,441660,45000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 부일로 232,부천상동 행복주택,630,아파트,LH인천,2022-10-31,,,,0,16,16.98,11.3735,43200000,180000,19000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 부일로 232,부천상동 행복주택,630,아파트,LH인천,2022-10-31,,,,0,26,26.77,17.1875,66400000,276660,31000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 부일로 232,부천상동 행복주택,630,아파트,LH인천,2022-10-31,,,,0,36,36.96,23.4708,89600000,373330,42000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 부일로 232,부천상동 행복주택,630,아파트,LH인천,2022-10-31,,,,0,44,44.98,28.035,107200000,446660,53000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 중동로 88,부천중동1 행복주택,26,아파트,LH경기남부,2018-12-01,,,,0,16,16.34,11.359,29520000,135300,12000000
행복주택,경기도,부천시 원미구,경기도 부천시 원미구 중동로 88,부천중동1 행복주택,26,아파트,LH경기남부,2018-12-01,,,,0,36,36.79,25.5751,68800000,315330,32000000
행복주택,경기도,부천시 소사구,경기도 부천시 소사구 양지로 151,부천옥길 행복주택(A4BL),270,아파트,LH인천,2018-11-30,,,,0,16,16.75,8.9601,28192000,122160,10000000
행복주택,경기도,부천시 소사구,경기도 부천시 소사구 양지로 151,부천옥길 행복주택(A4BL),270,아파트,LH인천,2018-11-30,,,,0,26,26.24,14.0366,45032000,195130,20000000
행복주택,경기도,부천시 소사구,경기도 부천시 소사구 양지로 151,부천옥길 행복주택(A4BL),270,아파트,LH인천,2018-11-30,,,,0,26,26.4,14.1221,44432000,192530,19000000
행복주택,경기도,부천시 소사구,경기도 부천시 소사구 양지로 151,부천옥길 행복주택(A4BL),270,아파트,LH인천,2018-11-30,,,,0,26,26.49,14.1703,44584000,193190,19000000
행복주택,경기도,부천시 소사구,경기도 부천시 소사구 양지로 151,부천옥길 행복주택(A4BL),270,아파트,LH인천,2018-11-30,,,,0,36,36.14,19.3324,62080000,269010,27000000
행복주택,경기도,부천시 소사구,경기도 부천시 소사구 양지로 151,부천옥길 행복주택(A4BL),270,아파트,LH인천,2018-11-30,,,,0,36,36.3,19.418,62356000,270200,27000000
행복주택,경기도,평택시,경기도 평택시 고덕국제2로 190,평택고덕 A3블록 신혼희망타운 행복주택,166,아파트,LH경기남부,2023-06-01,,,,0,55,55.72,21.8592,94000000,393230,47000000
행복주택,경기도,평택시,경기도 평택시 고덕국제2로 190,평택고덕 A3블록 신혼희망타운 행복주택,166,아파트,LH경기남부,2023-06-01,,,,0,55,55.93,21.3792,94000000,393230,47000000
행복주택,경기도,평택시,경기도 평택시 고덕국제5로 160,평택고덕 A57-1블록 행복주택,900,아파트,LH경기남부,2022-10-31,,지역난방,,0,26,26.03,13.5614,32129000,129850,11000000
행복주택,경기도,평택시,경기도 평택시 고덕국제5로 160,평택고덕 A57-1블록 행복주택,900,아파트,LH경기남부,2022-10-31,,지역난방,,0,36,36.97,19.261,42408000,171390,17000000
행복주택,경기도,평택시,경기도 평택시 고덕국제5로 160,평택고덕 A57-1블록 행복주택,900,아파트,LH경기남부,2022-10-31,,지역난방,,0,44,44.12,22.9861,55100000,222690,22000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,46,46.97,20.4478,67560000,320910,33000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,46,46.99,20.4565,67600000,321100,33000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,55,55.76,24.2745,78520000,372970,38000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,55,55.9,24.3354,80400000,381900,39000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,55,55.94,24.3528,80440000,382090,39000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,55,55.97,24.3659,82960000,394060,40000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,55,55.98,24.3702,81320000,386270,39000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 202,평택고덕 A-7블록 신혼희망타운 행복주택,295,아파트,LH경기남부,2021-05-31,,,,0,55,55.99,24.3746,79720000,378670,38000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 232,평택고덕 A-6블록 행복주택(LH2단지),1600,아파트,LH경기남부,2022-06-30,,지역난방,,0,16,16.33,8.6097,22800000,106330,7000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 232,평택고덕 A-6블록 행복주택(LH2단지),1600,아파트,LH경기남부,2022-06-30,,지역난방,,0,21,21.2,11.1773,29260000,139200,13000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 232,평택고덕 A-6블록 행복주택(LH2단지),1600,아파트,LH경기남부,2022-06-30,,지역난방,,0,26,26.23,13.8292,34960000,166260,17000000
행복주택,경기도,평택시,경기도 평택시 고덕국제대로 232,평택고덕 A-6블록 행복주택(LH2단지),1600,아파트,LH경기남부,2022-06-30,,지역난방,,0,36,36.26,19.1174,47500000,226200,23000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,296,아파트,LH경기남부,2019-11-29,,,,0,16,16.77,10.5579,19520000,92720,5000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,298,아파트,LH경기남부,2019-11-29,,,,0,16,16.77,10.6695,19520000,92720,5000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,296,아파트,LH경기남부,2019-11-29,,,,0,23,23.8,14.9839,27400000,130150,12000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,296,아파트,LH경기남부,2019-11-29,,,,0,23,23.92,15.0594,27280000,129580,11000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,298,아파트,LH경기남부,2019-11-29,,,,0,23,23.92,15.2185,27560000,130910,12000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,296,아파트,LH경기남부,2019-11-29,,,,0,30,30.1,18.9502,33307000,156750,16000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,298,아파트,LH경기남부,2019-11-29,,,,0,30,30.1,19.1503,33360000,158460,16000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,296,아파트,LH경기남부,2019-11-29,,,,0,30,30.85,19.4224,33480000,159030,16000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,296,아파트,LH경기남부,2019-11-29,,,,0,36,36.87,23.2124,40880000,194180,19000000
행복주택,경기도,평택시,경기도 평택시 고덕여염로 20,고덕LH17단지,298,아파트,LH경기남부,2019-11-29,,,,0,36,36.87,23.4576,40880000,194180,19000000
행복주택,경기도,평택시,경기도 평택시 비전3로 13,평택소사벌 A-7블록 행복주택,350,아파트,LH경기남부,2023-08-01,,,,0,21,21.99,12.5073,27600000,115000,9000000
행복주택,경기도,평택시,경기도 평택시 비전3로 13,평택소사벌 A-7블록 행복주택,350,아파트,LH경기남부,2023-08-01,,,,0,26,26.98,15.3455,33600000,140000,13000000
행복주택,경기도,평택시,경기도 평택시 비전3로 13,평택소사벌 A-7블록 행복주택,350,아파트,LH경기남부,2023-08-01,,,,0,44,44.68,25.4128,54400000,226660,23000000
행복주택,경기도,평택시,경기도 평택시 비전3로 13,평택소사벌 A-7블록 행복주택,350,아파트,LH경기남부,2023-08-01,,,,0,44,44.85,25.5095,54800000,228330,23000000
행복주택,경기도,평택시,경기도 평택시 죽백4로 60,소사벌 배다리마을5단지,840,아파트,LH경기남부,2018-11-30,복도식,지역난방,,0,20,20.59,9.8845,20480000,97280,6000000
행복주택,경기도,평택시,경기도 평택시 죽백4로 60,소사벌 배다리마을5단지,840,아파트,LH경기남부,2018-11-30,복도식,지역난방,,0,22,22.59,10.8447,22440000,106590,7000000
